,Date,CSCO,MNST,TCOM,GILD,SWKS,LRCX,CHTR,MXIM,TTWO,AMD,MELI,ADBE,ALGN,PEP,COST,MDLZ,SNPS,BIIB,SBUX,XEL,BIDU,AMZN,INTC,WDC,SIRI,ATVI,IDXX,BKNG,TXN,ADP,CTSH,ROST,CTXS,FAST,MSFT,ADSK,NTES,NTAP,ASML,KLAC,CTAS,NVDA,INCY,MAR,PCAR,CMCSA,VRSK,LBTYA,ISRG,VRTX,AMAT,EBAY,DLTR,ALXN,REGN,LBTYK,NFLX,UAL,TTWO,VRSN,WLTW,EXC,ADI,ORLY,GOOGL,ULTA,WBA,GOOG,AVGO,AMGN,CSX,CHKP,PAYX,QCOM,MU,SGEN,CDNS,BMRN,FISV,INTU,EA,ANSS,AAL,CSGP,ILMN,AAPL,TMUS,XLNX,CERN,LULU,CHP,CPRT,NDX100_1990_2020,SP500_1990_2020,DJI30_1990_2020
1165,10/14/14,19.560179,31.493334,26.219999,85.127434,45.167278,62.130699,142.970001,21.73814,20.83,2.62,106.805138,60.880001,44.369999,79.218498,110.776993,29.690254,37.310001,301.579987,33.029392,27.575024,199.070007,308.309998,27.636652,72.039604,3.162707,17.539148,58.904999,1050.449951,36.610195,64.602142,43.098629,36.985851,50.667542,17.545496,38.906658,50.130001,78.282784,34.161156,87.838486,45.914955,62.51561,16.483091,46.540001,58.076057,45.621838,23.371918,59.215523,41.5,153.770004,104.260002,17.718281,20.879501,55.880001,159.460007,328.070007,40.68,64.160004,43.169998,20.83,53.630001,96.397758,28.268606,38.189316,149,548.690002,111.959999,53.665104,536.467102,63.893463,114.547752,29.544519,66.489998,36.511398,59.220997,27.389999,31.959999,15.93,67.269997,31.485001,75.321213,32.740002,72.68,29.781082,138.779999,149.119995,90.127571,25.918875,32.68404,56.549595,39.439999,33.852482,15.36,3810.449951,1877.699951,16315.19043
1166,10/15/14,19.475355,30.473333,27.040001,84.23394,45.813709,64.15802,142.449997,21.570791,21.190001,2.61,104.956337,62.189999,44.560001,78.162354,109.065971,29.572577,37.509998,305.690002,32.865929,27.170259,205.729996,305.970001,26.897152,71.393631,3.172438,18.030359,58.834999,1058.75,36.999573,63.837296,42.838005,36.330151,50.667542,17.494274,38.452908,50.52,81.136566,34.409416,86.995239,46.633877,62.810913,16.732544,48.150002,57.75108,45.621838,23.090384,58.758717,41.290001,153.380005,101.099998,17.800735,20.735048,55.240002,160.729996,334.75,40.349998,64.084282,42.549999,21.190001,53.139999,95.674942,27.689198,38.769272,149.619995,540.72998,110.279999,53.895016,528.578796,64.363655,113.421326,29.879744,67.029999,36.100487,58.677071,27.540001,33.330002,16,67.32,30.865,75.425552,33.380001,72.209999,29.951206,139,153.589996,89.023209,25.261333,33.286354,56.599216,39.599998,33.427208,15.3,3785.969971,1862.48999,16141.74023
1167,10/16/14,19.356604,30.276667,26.870001,84.864632,47.586781,63.928684,140.25,21.746504,21.49,2.64,104.738838,62.860001,45.16,77.327675,107.881432,29.056623,37.32,302.73999,32.98399,26.891975,211.220001,302.859985,26.527397,71.79631,3.191901,18.290411,59.095001,1073.189941,37.717758,63.703911,42.58704,36.453682,49.94194,17.408895,38.025841,49.889999,80.325096,34.045891,85.971992,47.166172,63.152397,16.74214,51.5,58.298897,46.405247,22.518232,58.828239,41.75,152.169998,101.260002,18.203842,19.76103,55.049999,163.25,340.709991,40.91,51.671429,43.77,21.49,53.75,95.193069,27.819769,39.191063,149.460007,536.919983,113.849998,53.399841,523.073914,67.069489,113.031418,29.879744,67,36.134037,58.627632,28.299999,34.73,16.299999,70.589996,30.855,74.609634,32.619999,72.419998,31.16098,138.610001,160.229996,87.854996,25.192636,34.092377,56.222092,40,34.720711,15.545,3765.280029,1862.76001,16117.24023
1168,10/17/14,19.72134,30.703333,27.235001,88.254669,47.152748,63.469994,143.800003,21.972425,21.52,2.72,103.087776,64.519997,45.380001,77.940926,109.373093,29.527321,37.830002,306.709991,33.392654,26.891975,211.729996,303.640015,26.983137,72.853355,3.182169,18.155571,59.674999,1077.27002,37.786976,64.637703,42.664265,36.677013,50.355453,17.541235,38.81768,50.790001,80.288628,34.418274,87.648987,47.311333,63.946068,16.713352,50.080002,60.360111,46.685051,23.013187,59.046703,42.150002,156.746674,102.349998,18.213003,19.789921,56.580002,164.75,369.640015,41.279999,51.012856,44.68,21.52,54.240002,97.072365,28.056429,39.489834,152.089996,522.969971,116.57,53.293728,509.770416,68.444595,115.838821,30.677023,68.019997,36.477844,59.690742,28.77,34.650002,16.5,70.449997,31.385,76.877167,34.279999,72.989998,31.548475,142.669998,164.910004,89.141876,25.624454,36.359894,56.758011,38.84,34.011951,15.575,3815.469971,1886.76001,16380.41016
1169,10/20/14,19.449913,31.776667,27.635,89.533615,47.891537,65.423897,148.179993,22.30711,21.799999,2.67,105.747269,64.68,47.59,79.678429,112.681023,29.816986,38.099998,311.410004,33.919384,27.220856,216.619995,306.209991,27.155119,73.683929,3.240557,18.174835,60.290001,1103.069946,38.427288,65.233559,42.056149,37.251949,50.854794,17.673573,39.218056,51.82,82.239777,34.170029,87.648987,48.085575,63.724579,16.857271,50.790001,62.22633,46.301323,23.294722,59.533298,42.73,161.753326,104.769997,18.387064,20.305822,57.34,168.199997,366.130005,41.709999,51.317142,47.290001,21.799999,55.169998,97.60244,28.554235,39.823746,154.960007,532.380005,119.870003,53.231827,519.41394,69.189812,119.148735,30.359919,68.349998,36.687492,60.382999,29.690001,35.25,16.620001,71,31.455,76.886642,34.93,74.120003,33.287529,142.529999,164.470001,91.049408,26.458647,36.900188,57.879475,40.490002,34.658688,15.84,3870.080078,1904.01001,16399.66992
1170,10/21/14,19.941881,32.786667,28.67,93.440453,50.514214,67.148476,152.610001,23.093634,22.33,2.77,109.088928,66.43,48.799999,79.831734,114.31308,30.079485,38.91,326.769989,33.764992,27.364212,222.350006,315.329987,28.0408,76.07489,3.289215,18.531202,62.200001,1132.969971,40.469353,66.531998,43.07933,37.812622,51.494576,18.181583,39.929806,52.799999,84.081505,34.817242,88.643814,49.3437,65.681076,17.576849,52.439999,63.526207,47.484436,23.698862,60.665375,43.580002,165.256668,108.160004,19.037529,20.990934,58.130001,174.479996,381.01001,42.509998,52.284286,49.509998,22.33,56.610001,98.975754,28.562399,41.053963,158.899994,538.030029,118.970001,54.425568,525.098328,73.08445,124.850143,30.985062,68.629997,37.467369,61.808735,31.190001,35.310001,16.59,74.709999,32.275002,79.097221,35.689999,75.870003,35.773212,147.440002,179.550003,93.522766,26.85121,38.273106,58.732975,41.200001,35.961052,16.07,3971.389893,1941.280029,16614.81055
1171,10/22/14,19.729826,32.73,28.43,92.932396,49.581497,65.928444,151.139999,22.817513,22.01,2.64,105.638504,65.040001,47.98,80.453468,114.541222,30.676916,38.68,309.070007,33.873974,27.575024,219.259995,312.970001,27.748432,74.891968,3.240557,18.338573,62.369999,1114.449951,40.339569,66.354156,42.606346,37.722347,50.542706,17.820868,39.484955,52.25,83.853577,35.163033,87.317383,48.597126,64.924309,17.164293,52.470001,63.526207,47.444481,23.380995,60.268154,42.77,160.603333,106.169998,18.771851,20.689648,57.560001,173.270004,384.459991,41.889999,53.521427,49.060001,22.01,55.189999,98.277031,28.464472,40.438862,157.360001,542.690002,117.610001,54.381355,531.251465,71.735962,124.46022,30.785746,67.379997,37.492523,61.231842,30.57,34.830002,16.33,74.32,32.09,77.759491,35.049999,74.5,35.007656,143.419998,184.820007,93.997353,26.546972,36.953335,57.859627,40.849998,35.411758,16.129999,3949.590088,1927.109985,16461.32031
1172,10/23/14,19.992779,32.543335,28.504999,93.887207,51.105232,69.38678,156.039993,23.143839,22.559999,2.69,106.182274,65.919998,49.040001,79.857292,114.585091,30.876064,39.509998,316.059998,33.982952,27.575024,217.029999,313.179993,28.109585,75.99939,3.279484,18.357834,63.174999,1130.97998,40.668385,67.092316,42.973148,38.050194,48.248859,18.130049,40.054359,53.549999,83.972092,35.730446,89.032272,49.081024,65.561089,17.548069,54.950001,63.535484,48.427738,24.166574,60.744816,43.889999,161.843338,108.089996,19.147472,20.962044,58.509998,185.919998,393.959991,42.650002,54.720001,49.419998,22.559999,56.34,97.578323,28.464472,40.790329,167.440002,553.650024,117.839996,54.885376,542.490601,72.197289,127.588173,31.546778,71,37.744099,61.924107,30.889999,35.599998,16.719999,75.010002,32.544998,79.249016,36.240002,75,36.368645,146.889999,185.839996,95.676712,27.253584,37.679653,59.24905,41.41,35.739567,16.440001,4012.27002,1950.819946,16677.90039
1173,10/24/14,20.170904,32.630001,28.559999,96.979408,50.82819,69.313377,157.809998,24.047501,22.42,2.68,110.888306,67.010002,51.5,80.572723,114.453491,31.11141,39.93,321.670013,34.423409,27.743679,222.550003,287.059998,28.530928,76.913841,3.279484,18.463783,67.599998,1138.430054,41.161591,67.768211,43.532986,38.24976,49.614243,18.32329,41.041943,54.450001,84.555611,36.102844,90.064987,52.468307,65.727211,17.730356,55.07,64.333969,49.083244,24.638823,61.439953,44.919998,159.33667,109.910004,19.229925,21.098242,58.939999,190.289993,402.5,43.509998,55.002857,49.619999,22.42,58.549999,97.771072,29.158119,41.16819,170.479996,548.900024,117.349998,55.398239,538.302063,72.61425,127.596817,31.981647,72.699997,38.146614,62.632835,31.059999,35.950001,17.200001,81.029999,33.02,80.605728,36.349998,75.370003,37.635128,148.320007,189.119995,96.032639,27.597076,38.264244,60.658321,41.400002,36.359741,16.415001,4042.02002,1964.579956,16805.41016
1174,10/27/14,20.153942,32.630001,27.745001,98.626251,50.661972,68.854713,156.360001,23.863424,22.110001,2.66,108.48587,67.029999,51.32,80.589767,114.874672,31.437271,39.849998,319.980011,34.496059,27.684654,219.919998,289.970001,28.548124,77.979286,3.260021,18.290411,69.379997,1134.26001,41.490398,68.008339,43.938396,38.306782,49.380177,18.267462,40.846195,54.77,83.853577,35.952118,90.75663,51.887627,65.773354,17.739952,57.459999,65.234596,48.995312,24.543463,62.025852,44.73,159.236664,111.589996,19.275734,21.127132,58.799999,190.550003,407.160004,43.419998,54.200001,51.73,22.110001,58.639999,98.999832,28.725603,40.966084,171.300003,549.880005,117.720001,55.804989,539.289368,72.365868,128.411301,31.682678,72.839996,38.381409,62.500992,32.299999,35.389999,17.35,82.360001,33.060001,80.653183,36.869999,75.809998,37.720181,148.300003,191.309998,95.932228,27.469492,38.193382,62.156918,41.509998,36.474907,16.184999,4046.02002,1961.630005,16817.93945
1175,10/28/14,20.416889,32.483334,28.174999,99.379593,51.539265,69.460175,157.399994,24.206482,23.110001,2.72,114.239845,68.370003,52.209999,81.134865,114.997505,31.944187,40.470001,318.029999,34.986454,27.895472,228.960007,295.589996,29.012465,78.088371,3.240557,18.52157,71.294998,1156.619995,41.966301,68.71093,45.299408,38.164227,50.004356,18.64106,41.362221,56.099998,84.564743,36.794395,92.859978,52.606556,66.271706,18.162104,58.189999,66.803711,50.322327,24.852247,62.701126,45.779999,163.896667,114.07,19.468124,21.13126,58.98,192.199997,397.890015,44.25,55.174286,52.360001,23.110001,59.040001,100.204514,29.166286,41.291214,173.330002,558.940002,120.970001,56.32671,547.397095,74.699097,136.200958,31.972593,73.470001,38.57428,63.102596,32.610001,36.369999,17.51,82.050003,33.630001,81.905533,37.48,77.120003,38.032089,151,190.649994,97.419899,28.313501,38.343967,62.831783,41.73,37.103935,16.58,4106.629883,1985.050049,17005.75
1176,10/29/14,20.442335,32.883335,28.055,96.988167,52.933723,69.533554,153.710007,24.156279,22.799999,2.77,112.470177,67.93,52.18,80.649384,115.760849,31.618315,40.599998,315.059998,34.754875,27.701517,224.550003,294.119995,29.167238,80.361877,3.260021,18.338573,70.974998,1144.219971,42.114441,69.29789,45.096703,38.045448,49.185123,18.469288,41.47789,55.959999,83.890038,36.688,91.448273,52.744823,66.271706,18.046967,57.869999,68.73494,50.642078,24.92944,61.102314,45.259998,162.473328,109.910004,19.678837,21.184914,58.799999,190.490005,387.700012,44.110001,54.014286,52.259998,22.799999,58.73,96.759155,28.790888,41.572403,174.059998,558.450012,121.559998,55.557407,547.825928,75.302353,137.665268,32.072254,73.589996,38.57428,63.366322,32.279999,35.27,17.49,80.559998,33.845001,81.478561,38.91,76.629997,37.748531,149.940002,188.880005,97.967514,28.058336,38.618542,61.819489,41.18,37.405167,16.495001,4090.550049,1982.300049,16974.31055
1177,10/30/14,20.425371,33.033333,28.66,100.054077,51.751667,69.762871,154.399994,23.76301,25.27,2.75,113.893829,68.57,51.950001,81.467033,116.699707,31.826508,40.77,321,35.109055,28.266508,237.009995,299.070007,28.015005,79.858505,3.289215,18.858679,71.43,1146.589966,41.417324,70.213898,46.312923,38.406559,49.723473,18.555174,40.970757,57.369999,85.713547,37.335232,92.357826,52.786289,67.083839,17.931839,64.18,70.564026,51.041782,24.679693,61.430019,45.490002,163.333328,110.849998,19.550573,21.275715,59.52,192.929993,392.799988,44.290001,54.144287,51.740002,25.27,58.790001,96.518219,29.949709,41.300003,174.899994,560.27002,120.559998,55.672359,548.803284,73.09333,140.004761,31.972593,73.910004,39.022427,63.761894,31.82,35.25,17.57,82.360001,34.285,82.379913,39.849998,77.260002,38.184391,161.229996,193.419998,97.638977,28.313501,38.281956,62.176765,41.68,36.404034,16.745001,4100.640137,1994.650024,17195.41992
1178,10/31/14,20.75618,33.626667,29.15,98.109428,53.783325,71.423264,158.389999,24.549538,26.450001,2.8,134.606277,70.120003,52.619999,81.909927,117.024399,31.917019,40.98,321.079987,34.309883,28.224348,238.770004,305.459991,29.244635,82.526344,3.337872,19.215048,70.834999,1206.209961,43.273392,72.730774,47.152695,38.354298,50.113586,18.911592,41.771484,57.540001,86.360893,37.946987,94.44223,54.71497,67.591431,18.74736,67.059998,70.331924,52.216908,25.133776,61.916615,45.470001,165.266663,112.639999,20.237688,21.667795,60.57,191.360001,393.720001,44.470001,56.110001,52.810001,26.450001,59.759998,97.650597,29.859938,43.602249,175.880005,567.869995,120.809998,56.786514,557.549255,76.517769,140.524612,32.280632,74.25,39.690414,64.701385,33.09,36.669998,17.950001,82.5,34.740002,83.499428,40.970001,78.559998,39.179256,161.089996,192.580002,98.569885,28.647179,39.397991,62.861553,41.650002,38.193676,16.719999,4158.209961,2018.050049,17390.51953
1179,11/3/14,20.849489,33.743332,29.145,96.339943,55.621033,72.597427,161.690002,24.716879,25.83,2.87,134.695282,69.910004,51.810001,81.620323,117.814064,32.052792,41.16,321.25,34.555084,28.460463,236.539993,305.720001,29.502596,84.523003,3.386529,19.552153,71.415001,1198.52002,43.639385,72.695206,47.191307,38.601372,50.254028,18.89871,42.207432,57.77,85.549416,38.186375,94.319061,55.267986,66.945419,19.063971,67.970001,70.378342,52.272861,25.247299,61.56905,45.5,165.279999,112.980003,20.347622,21.75034,60.889999,191.039993,395.26001,44.549999,55.487144,54.279999,25.83,59.560001,97.000084,29.704889,43.690128,175.860001,563.77002,119.910004,57.458549,553.699829,76.597626,139.987457,32.045071,73.699997,39.791889,64.478844,33.509998,37.25,18.17,84.580002,34.834999,83.812492,40.959999,78.050003,39.795147,160.759995,194.330002,99.847664,28.764946,39.424751,62.782158,41.93,38.282265,16.700001,4169.279785,2017.810059,17366.24023
1180,11/4/14,21.103958,33.346668,28.83,96.112198,55.79649,72.780884,158.440002,24.54117,25.92,2.83,137.799652,71.07,52.23,82.386902,119.814651,31.70883,41.279999,322.059998,34.832069,28.224348,241.960007,302.809998,29.70038,83.893806,3.386529,19.215048,72.144997,1097.699951,43.918224,73.949173,46.805218,38.221256,50.456886,18.98889,42.323097,58.240002,85.768242,38.142048,93.760063,55.323303,65.911789,19.313421,67.760002,69.23632,52.272861,24.806835,61.56905,44.73,165.333328,114.099998,20.228523,21.98559,60.849998,191.300003,372.390015,43.880001,54.682858,55.209999,25.92,58.790001,96.927795,29.762014,43.452869,177.110001,564.190002,120.110001,57.68845,552.592834,75.728195,138.991013,31.347462,73.839996,39.952541,63.547619,33.369999,36.57,18.09,83.459999,34.575001,83.916862,40.639999,77.449997,40.458405,160.940002,191.410004,99.117538,27.92094,39.02354,63.0005,41.52,37.989902,16.625,4156.22998,2012.099976,17383.83984
1181,11/5/14,21.332981,33.056667,27.35,92.897354,56.22131,73.147835,159.309998,24.89259,26.07,2.8,134.932556,71.370003,51.84,82.52317,119.770767,33.627838,41.25,319.549988,34.809364,28.747181,237.699997,296.519989,29.220003,84.967644,3.39626,20.062628,72.055,1095.339966,44.554348,74.971939,50.579357,38.378048,50.254028,19.083359,42.58112,58.32,85.111778,38.301632,94.830681,56.187401,66.56411,19.313421,67.720001,69.542717,52.720516,25.015711,62.393284,44.91,168.456665,111.589996,20.714083,22.117662,61.130001,189.889999,368.51001,44.040001,54.34,54.110001,26.07,59.240002,98.301125,30.618881,43.962536,177.460007,555.950012,118.660004,58.05983,544.425293,76.925873,137.71727,31.32934,73.889999,40.39222,63.621769,33.709999,35.720001,17.98,81.970001,34.939999,84.182526,40.73,77.059998,40.032021,159.919998,186.369995,99.35482,28.009266,39.397991,62.72261,41.290001,38.618931,16.780001,4153.27002,2023.569946,17484.5293
1182,11/6/14,21.426285,33.493332,27.15,93.676987,57.384872,73.010231,158.589996,24.825655,26.120001,2.76,133.133209,72.099998,52.630001,82.455009,120.288429,34.252422,41.59,323.470001,35.168083,27.870173,236.899994,296.640015,29.271938,82.106865,3.357334,19.821838,72.955002,1097.75,44.36264,75.372131,50.811012,38.905464,51.486771,19.285187,43.328461,59.200001,84.610336,38.27504,96.469788,55.876328,67.206955,19.399775,68.400002,69.867683,53.216145,25.1474,63.455849,45.869999,169.550003,117.290001,20.695759,21.981462,62.110001,193.139999,376.940002,44.540001,54.757141,55.66,26.120001,59.810001,100.373161,30.553598,44.12949,179.610001,551.690002,122.080002,58.935242,540.555908,77.74205,138.93898,31.827635,74.510002,40.223118,58.16613,33.349998,34.849998,18.23,84.029999,34.990002,84.562004,40.799999,78.410004,40.875294,159.039993,189.869995,99.638954,27.636332,39.2286,63.397476,42.779999,38.548061,17.004999,4164.080078,2031.209961,17554.4707
1183,11/7/14,21.485659,36.130001,27.15,93.247742,55.297829,72.404785,156.369995,24.767086,26.16,2.78,133.222183,71.599998,52.389999,82.44651,120.832489,34.180004,41.869999,320.75,35.322475,28.333971,236.539993,299.859985,29.064215,81.964233,3.367066,19.889259,72.580002,1094.609985,44.35392,75.043068,51.756962,38.68214,51.744247,19.122004,43.310669,59.419998,83.698578,37.503689,94.527496,55.302563,67.121872,18.987217,69.32,70.099785,53.51992,25.042965,63.80341,46.599998,166.67334,115.93,20.549171,22.088772,61.560001,193.809998,377.839996,45.25,54.880001,54.18,26.16,59.799999,101.144157,30.822895,44.147068,179,551.820007,121.75,59.174004,539.528748,75.444305,138.85231,32.117554,74.669998,40.02018,57.0783,33.009998,36.049999,18.52,83.910004,34.73,84.258423,40.939999,79.550003,40.932148,159.089996,186.350006,99.923126,27.812984,38.880882,62.534046,43.759998,38.220249,17.09,4160.5,2031.920044,17573.92969
1184,11/10/14,21.332981,35.919998,28.225,93.747055,56.304409,73.312958,146.619995,24.859121,26.1,2.76,134.991867,71.699997,52.369999,82.591301,120.814919,34.306732,42,327.869995,35.404537,28.662859,247.580002,305.109985,28.787247,81.91391,3.39626,20.149313,73.589996,1120.02002,44.929043,75.701187,51.785923,39.109791,52.126549,19.083359,43.497505,59.400002,84.865616,37.370701,96.602425,55.655117,67.225868,19.207884,70.959999,71.083969,53.424007,24.043964,63.545219,45.740002,169.66333,116.940002,20.732401,22.241478,61.849998,195.800003,385.970001,44.279999,55.324287,54.830002,26.1,60.470001,101.818779,30.684175,44.305237,180.089996,558.22998,124.080002,59.934429,545.990967,76.216133,141.853088,33.123215,74.730003,40.163933,57.160717,33.09,36.900002,18.68,87.599998,35.035,85.273582,41.259998,79.300003,41.529076,159.979996,188.270004,99.758133,28.264429,38.934383,62.940948,43.299999,38.530338,17.02,4175.950195,2038.26001,17613.74023
1185,11/11/14,21.332981,35.669998,28.195,94.614281,56.304409,73.367981,146.679993,24.675043,26.110001,2.73,133.400116,71.699997,53.57,82.361336,120.253326,34.18906,42.009998,324.589996,35.441021,28.570093,250.339996,312.01001,28.830524,81.335045,3.415723,19.850733,76.095001,1167.359985,44.719906,75.549973,51.303299,38.929218,52.017323,19.079065,43.47971,58.990002,85.56768,37.477089,96.924568,55.433903,67.216415,18.977627,71.059998,71.622498,53.17617,24.048508,62.572029,46.459999,171.446671,117.489998,20.649952,22.365294,61.509998,194.919998,398.359985,44.93,54.650002,54.66,26.110001,59.93,100.855034,30.64337,44.059189,179.330002,561.289978,122.18,59.686863,548.783325,76.437927,141.27034,33.259106,74.849998,39.977909,57.391472,33.200001,36.91,18.58,86.120003,34.919998,86.061035,41.139999,80.059998,41.159542,160.630005,188.039993,100.555595,27.999453,38.693665,62.583672,43.18,38.43288,17.195,4187.160156,2039.680054,17614.90039
1186,11/12/14,21.299049,35.970001,28.360001,93.641945,56.322876,72.44149,149.009995,24.641577,26.32,2.71,133.943878,71.410004,54.860001,82.753128,120.433731,34.324837,42.139999,321.019989,35.495724,28.173752,249.820007,311.51001,28.891115,81.90551,3.39626,19.658102,76.440002,1161,44.685051,75.781227,51.390163,39.337864,51.681831,19.173538,43.399647,58.98,86.55233,37.51255,96.479271,55.115921,67.41494,18.852898,71.870003,71.771049,53.657429,24.339123,62.681267,47.400002,171.080002,116.68,20.604145,22.31164,61.82,193.690002,401.109985,46.23,54.837143,54.599998,26.32,60.360001,99.43351,29.56542,44.164635,180.009995,558.25,125.040001,59.633808,545.811462,77.227501,140.844131,33.313469,75.800003,40.155472,57.927143,32.91,37.799999,18.559999,86.949997,34.924999,85.026932,41.200001,79.900002,41.150078,162.009995,186.919998,101.976402,27.832613,38.658001,63.337929,45.66,38.43288,17.155001,4195.399902,2038.25,17612.19922
1187,11/13/14,21.782545,36.053333,29.084999,91.276802,56.064308,72.33139,152.729996,24.516071,25.75,2.66,130.720871,71.720001,54.709999,83.928513,122.026009,34.60545,42,317.980011,35.513958,28.013531,244.089996,316.480011,29.150766,82.073311,3.415723,19.590681,76.25,1168.01001,44.597908,75.959099,51.534954,39.22858,51.377548,19.036121,44.138088,59.310001,89.35141,36.430874,96.564522,55.262005,67.27314,18.756952,71.209999,72.504539,53.29649,24.656982,62.720989,47.189999,172.03334,112.720001,20.723246,22.439583,61.990002,193.589996,402.630005,45.779999,54.201427,56.759998,25.75,60.189999,100.011765,29.09639,44.120701,181.630005,556.440002,123.919998,59.507595,543.88678,77.582375,139.90477,33.18663,76.639999,40.104736,58.223816,32.939999,36.889999,18.4,87.919998,35.185001,85.804886,41.450001,79.290001,41.803856,160.070007,185,103.415512,27.449863,38.185474,64.042564,45.189999,37.998764,17.094999,4213.47998,2039.329956,17652.78906
1188,11/14/14,22.325411,35.973331,29.695,89.402206,58.118832,73.212013,152.100006,24.741982,26.389999,2.61,133.093628,71.419998,54.27,83.230087,121.823677,34.542076,42.049999,305.429993,35.618835,27.861742,249.699997,327.820007,29.384464,82.559883,3.435186,19.359522,75.110001,1172.959961,44.990047,75.372131,51.438435,38.6679,51.5648,19.237949,44.111397,59.66,91.758446,37.477089,96.735077,55.881123,67.84037,18.987217,69.540001,72.383858,53.440857,24.566166,62.433002,47.360001,170.736664,111.339996,20.906464,22.435453,62.060001,188.759995,395.200012,46,55.148571,56.099998,26.389999,60.68,100.204514,29.137531,44.480984,179.880005,555.190002,123.75,59.480938,542.909424,78.975197,137.147552,33.331589,76.389999,39.935631,58.388653,32.619999,35.360001,18.49,82.849998,35.044998,86.042076,41.470001,79.790001,41.699627,160.570007,180.5,104.662186,28.019079,38.880882,63.824226,44.990002,38.415157,17.09,4224.990234,2039.819946,17634.74023
1189,11/17/14,22.452644,36.689999,29.575001,87.983131,57.517284,71.359016,155.309998,24.57464,26.42,2.67,132.193985,69.970001,54.25,83.826302,121.814857,34.73217,41.799999,302.420013,35.486618,28.190613,244.149994,323.049988,29.635454,82.668968,3.425454,19.166887,74.705002,1166.410034,44.920334,75.452171,51.216419,38.648888,51.283916,19.066183,44.004642,58.990002,92.196068,37.441616,97.066673,54.969826,67.887627,18.900864,69.699997,71.650337,53.38472,24.588877,62.641544,46.830002,170.463333,111.620003,20.594986,22.629435,61.470001,186.779999,399.649994,45.59,54.44857,55.990002,26.42,60.66,100.565903,29.384384,44.243725,177.300003,546.640015,124.199997,59.14325,535.041016,78.531624,138.417465,33.222858,76.669998,39.935631,58.017788,32.290001,35.849998,18.09,83.099998,35.154999,86.269768,41.400002,79.730003,41.39642,159.339996,182.910004,104.488007,27.430237,38.702579,63.655514,44.419998,38.680946,17.055,4213.790039,2041.319946,17647.75
1190,11/18/14,22.562916,36.583332,29.775,90.847565,59.136826,72.735046,155.119995,24.768934,27.030001,2.65,133.963669,70.830002,54.759998,83.417458,122.465897,35.030884,42.080002,305.559998,35.368061,28.435163,242.75,324.929993,30.042255,84.220978,3.46438,19.272837,74.985001,1166.829956,45.173035,75.372131,50.907536,38.62038,50.761173,19.044708,43.637554,59.23,92.907227,37.140171,98.402588,56.145454,68.048347,19.351803,69.639999,71.622414,53.368671,24.711473,62.254253,46.720001,172.063339,111.040001,20.871056,22.85643,61.990002,192.369995,413.220001,45.5,54.432858,58.290001,27.030001,60.599998,101.746475,29.450216,45.043358,178.570007,544.51001,124.879997,60.48518,533.565125,81.095535,141.113785,33.222858,76.529999,40.155472,59.344624,32.869999,37.799999,18.34,85.449997,35.25,86.65876,42.869999,79.93,42.685028,162.610001,189.850006,105.844643,27.351725,39.513905,63.814301,44.799999,39.008751,17.145,4242.189941,2051.800049,17687.82031
1191,11/19/14,22.554434,36.766666,29.285,89.647469,59.053555,72.019524,158.630005,24.312757,26.84,2.63,133.785721,70.82,54.419998,83.817795,123.169662,35.392956,41.919998,303.609985,35.482056,28.308668,240.419998,326.540009,29.730661,83.818298,3.425454,18.849047,74.290001,1156.650024,45.260174,74.945244,50.608311,39.038513,50.417873,19.18642,43.171997,59.099998,91.320801,37.069252,99.994308,56.354164,67.868729,19.279537,71.300003,71.101128,53.280457,24.693314,61.777588,46.279999,171.009995,112.800003,20.788227,22.674831,62.630001,191.960007,415.25,45.189999,51.871429,57.540001,26.84,59.380001,102.300652,29.664162,44.595215,178.190002,547.200012,127.260002,60.24522,535.519714,79.179268,141.461716,33.404064,76.209999,40.045547,58.075493,32.959999,36.240002,18.16,85.080002,35.205002,86.73465,43.450001,79.760002,41.784901,163.380005,190.029999,105.111336,26.939535,39.442577,63.089817,45.599998,38.541611,17.055,4222.660156,2048.719971,17685.73047
1192,11/20/14,22.741039,36.73,29.125,88.114532,59.840187,72.138763,158.660004,24.354998,26.940001,2.69,134.438232,70.440002,55.130001,83.519676,122.501038,35.239079,42.130001,299.100006,35.655304,28.300241,238.389999,330.540009,31.115505,85.378723,3.454648,20.332312,73.93,1153.880005,45.512875,74.811829,49.961586,39.537426,50.628532,19.345304,43.601742,58.41,93.636658,37.415031,100.344864,56.13155,68.001076,19.597496,71.610001,70.644974,53.328568,24.693314,61.747795,46.080002,171.17334,112.889999,20.825041,22.509743,65.870003,192.550003,406,44.939999,52.591427,56.389999,26.940001,59.73,102.758408,29.57365,44.964279,178.710007,543.76001,127.040001,59.845318,533.365662,79.782547,141.496506,33.784584,76.029999,40.02018,58.273293,33.209999,36.599998,18.32,84.43,35.215,86.080017,43.150002,79.790001,41.841751,165.979996,186.259995,106.614616,27.400795,39.4515,62.871475,45.880001,38.621998,17.125,4242.089844,2052.75,17719
